"fold","network","community","metric","value"
3,"A_HP_Hadfield_2013_032","Host-Parasite","balanced_accuracy",0.660493827160494
3,"A_HP_Hadfield_2013_032","Host-Parasite","mcc",0.168674771234997
1,"M_PL_Brosi2017_Gothic_Town_2014_Manipulation","Plant-Pollinator","roc_auc",0.837171052631579
1,"M_PL_Brosi2017_Gothic_Town_2014_Manipulation","Plant-Pollinator","pr_auc",0.397824597645781
1,"M_PL_Brosi2017_Gothic_Town_2014_Manipulation","Plant-Pollinator","recall",0.75
1,"M_PL_Brosi2017_Gothic_Town_2014_Manipulation","Plant-Pollinator","precision",0.260869565217391
1,"M_PL_Brosi2017_Gothic_Town_2014_Manipulation","Plant-Pollinator","specificity",0.776315789473684
1,"M_PL_Brosi2017_Gothic_Town_2014_Manipulation","Plant-Pollinator","f1",0.387096774193548
1,"M_PL_Brosi2017_Gothic_Town_2014_Manipulation","Plant-Pollinator","balanced_accuracy",0.763157894736842
1,"M_PL_Brosi2017_Gothic_Town_2014_Manipulation","Plant-Pollinator","mcc",0.346472965430881
1,"A_HP_Hadfield_2013_004","Host-Parasite","roc_auc",0.739332096474954
1,"A_HP_Hadfield_2013_004","Host-Parasite","pr_auc",0.475188134259269
1,"A_HP_Hadfield_2013_004","Host-Parasite","recall",0.636363636363636
1,"A_HP_Hadfield_2013_004","Host-Parasite","precision",0.225806451612903
1,"A_HP_Hadfield_2013_004","Host-Parasite","specificity",0.510204081632653
1,"A_HP_Hadfield_2013_004","Host-Parasite","f1",0.333333333333333
1,"A_HP_Hadfield_2013_004","Host-Parasite","balanced_accuracy",0.573283858998145
1,"A_HP_Hadfield_2013_004","Host-Parasite","mcc",0.113488763129824
0,"M_SD_Odonnell_1994","Plant-Seed Dispersers","roc_auc",0.830236853541938
0,"M_SD_Odonnell_1994","Plant-Seed Dispersers","pr_auc",0.373034726321356
0,"M_SD_Odonnell_1994","Plant-Seed Dispersers","recall",0.615384615384615
0,"M_SD_Odonnell_1994","Plant-Seed Dispersers","precision",0.219178082191781
0,"M_SD_Odonnell_1994","Plant-Seed Dispersers","specificity",0.838983050847458
0,"M_SD_Odonnell_1994","Plant-Seed Dispersers","f1",0.323232323232323
0,"M_SD_Odonnell_1994","Plant-Seed Dispersers","balanced_accuracy",0.727183833116037
0,"M_SD_Odonnell_1994","Plant-Seed Dispersers","mcc",0.291182389543566
2,"M_PL_Vizentin","Plant-Pollinator","roc_auc",0.856397849462366
2,"M_PL_Vizentin","Plant-Pollinator","pr_auc",0.367921852788876
2,"M_PL_Vizentin","Plant-Pollinator","recall",0.68
2,"M_PL_Vizentin","Plant-Pollinator","precision",0.326923076923077
2,"M_PL_Vizentin","Plant-Pollinator","specificity",0.905913978494624
2,"M_PL_Vizentin","Plant-Pollinator","f1",0.441558441558442
2,"M_PL_Vizentin","Plant-Pollinator","balanced_accuracy",0.792956989247312
2,"M_PL_Vizentin","Plant-Pollinator","mcc",0.42185588720104
0,"M_SD_Palacios_2016","Plant-Seed Dispersers","roc_auc",0.82833167989418
0,"M_SD_Palacios_2016","Plant-Seed Dispersers","pr_auc",0.342892755923252
0,"M_SD_Palacios_2016","Plant-Seed Dispersers","recall",0.694444444444444
0,"M_SD_Palacios_2016","Plant-Seed Dispersers","precision",0.130378096479791
0,"M_SD_Palacios_2016","Plant-Seed Dispersers","specificity",0.823544973544974
0,"M_SD_Palacios_2016","Plant-Seed Dispersers","f1",0.21953896816685
0,"M_SD_Palacios_2016","Plant-Seed Dispersers","balanced_accuracy",0.758994708994709
0,"M_SD_Palacios_2016","Plant-Seed Dispersers","mcc",0.245591346760185
2,"M_SD_continuous_Farwig","Plant-Seed Dispersers","roc_auc",0.891975308641975
2,"M_SD_continuous_Farwig","Plant-Seed Dispersers","pr_auc",0.397581672829817
2,"M_SD_continuous_Farwig","Plant-Seed Dispersers","recall",0.764705882352941
2,"M_SD_continuous_Farwig","Plant-Seed Dispersers","precision",0.382352941176471
2,"M_SD_continuous_Farwig","Plant-Seed Dispersers","specificity",0.87037037037037
2,"M_SD_continuous_Farwig","Plant-Seed Dispersers","f1",0.509803921568627
2,"M_SD_continuous_Farwig","Plant-Seed Dispersers","balanced_accuracy",0.817538126361656
2,"M_SD_continuous_Farwig","Plant-Seed Dispersers","mcc",0.474661909360102
2,"A_PH_site03_period01_Martins","Plant-Herbivore","roc_auc",0.876322751322751
2,"A_PH_site03_period01_Martins","Plant-Herbivore","pr_auc",0.39922613957107
2,"A_PH_site03_period01_Martins","Plant-Herbivore","recall",0.777777777777778
2,"A_PH_site03_period01_Martins","Plant-Herbivore","precision",0.411764705882353
2,"A_PH_site03_period01_Martins","Plant-Herbivore","specificity",0.880952380952381
2,"A_PH_site03_period01_Martins","Plant-Herbivore","f1",0.538461538461538
2,"A_PH_site03_period01_Martins","Plant-Herbivore","balanced_accuracy",0.829365079365079
2,"A_PH_site03_period01_Martins","Plant-Herbivore","mcc",0.503891680709505
0,"A_HP_Macfadyen2009_paras-herb_B4","Host-Parasite","roc_auc",0.877358490566038
0,"A_HP_Macfadyen2009_paras-herb_B4","Host-Parasite","pr_auc",0.359038572610625
0,"A_HP_Macfadyen2009_paras-herb_B4","Host-Parasite","recall",0.5
0,"A_HP_Macfadyen2009_paras-herb_B4","Host-Parasite","precision",0.157894736842105
0,"A_HP_Macfadyen2009_paras-herb_B4","Host-Parasite","specificity",0.849056603773585
0,"A_HP_Macfadyen2009_paras-herb_B4","Host-Parasite","f1",0.24
0,"A_HP_Macfadyen2009_paras-herb_B4","Host-Parasite","balanced_accuracy",0.674528301886792
0,"A_HP_Macfadyen2009_paras-herb_B4","Host-Parasite","mcc",0.209414207138675
4,"M_PL_Kaiser-Bunbury_2014_061_23","Plant-Pollinator","roc_auc",0.762737875997545
4,"M_PL_Kaiser-Bunbury_2014_061_23","Plant-Pollinator","pr_auc",0.353133572004061
4,"M_PL_Kaiser-Bunbury_2014_061_23","Plant-Pollinator","recall",0.444444444444444
4,"M_PL_Kaiser-Bunbury_2014_061_23","Plant-Pollinator","precision",0.181818181818182
4,"M_PL_Kaiser-Bunbury_2014_061_23","Plant-Pollinator","specificity",0.900552486187845
4,"M_PL_Kaiser-Bunbury_2014_061_23","Plant-Pollinator","f1",0.258064516129032
4,"M_PL_Kaiser-Bunbury_2014_061_23","Plant-Pollinator","balanced_accuracy",0.672498465316145
4,"M_PL_Kaiser-Bunbury_2014_061_23","Plant-Pollinator","mcc",0.229039186314894
1,"M_PL_Trojelsgaard_2015_Site10_TenerifeTeno2","Plant-Pollinator","roc_auc",0.716631652661064
1,"M_PL_Trojelsgaard_2015_Site10_TenerifeTeno2","Plant-Pollinator","pr_auc",0.333736158833495
1,"M_PL_Trojelsgaard_2015_Site10_TenerifeTeno2","Plant-Pollinator","recall",0.3
1,"M_PL_Trojelsgaard_2015_Site10_TenerifeTeno2","Plant-Pollinator","precision",0.113207547169811
1,"M_PL_Trojelsgaard_2015_Site10_TenerifeTeno2","Plant-Pollinator","specificity",0.934173669467787
1,"M_PL_Trojelsgaard_2015_Site10_TenerifeTeno2","Plant-Pollinator","f1",0.164383561643836
1,"M_PL_Trojelsgaard_2015_Site10_TenerifeTeno2","Plant-Pollinator","balanced_accuracy",0.617086834733894
1,"M_PL_Trojelsgaard_2015_Site10_TenerifeTeno2","Plant-Pollinator","mcc",0.147295905399807
3,"M_PL_Llaviuco_tinoco","Plant-Pollinator","roc_auc",0.793506493506493
3,"M_PL_Llaviuco_tinoco","Plant-Pollinator","pr_auc",0.364309874464842
3,"M_PL_Llaviuco_tinoco","Plant-Pollinator","recall",0.818181818181818
3,"M_PL_Llaviuco_tinoco","Plant-Pollinator","precision",0.136363636363636
3,"M_PL_Llaviuco_tinoco","Plant-Pollinator","specificity",0.674285714285714
3,"M_PL_Llaviuco_tinoco","Plant-Pollinator","f1",0.233766233766234
3,"M_PL_Llaviuco_tinoco","Plant-Pollinator","balanced_accuracy",0.746233766233766
3,"M_PL_Llaviuco_tinoco","Plant-Pollinator","mcc",0.24278976772201
2,"M_SD_Garcia_2014_Puhi-Puhi_River","Plant-Seed Dispersers","roc_auc",0.892857142857143
2,"M_SD_Garcia_2014_Puhi-Puhi_River","Plant-Seed Dispersers","pr_auc",0.41474178145124
2,"M_SD_Garcia_2014_Puhi-Puhi_River","Plant-Seed Dispersers","recall",0.777777777777778
2,"M_SD_Garcia_2014_Puhi-Puhi_River","Plant-Seed Dispersers","precision",0.368421052631579
2,"M_SD_Garcia_2014_Puhi-Puhi_River","Plant-Seed Dispersers","specificity",0.828571428571429
2,"M_SD_Garcia_2014_Puhi-Puhi_River","Plant-Seed Dispersers","f1",0.5
2,"M_SD_Garcia_2014_Puhi-Puhi_River","Plant-Seed Dispersers","balanced_accuracy",0.803174603174603
2,"M_SD_Garcia_2014_Puhi-Puhi_River","Plant-Seed Dispersers","mcc",0.450755113841049
2,"M_SD_Innis_1989_ANVF","Plant-Seed Dispersers","roc_auc",0.739795918367347
2,"M_SD_Innis_1989_ANVF","Plant-Seed Dispersers","pr_auc",0.438188821501142
2,"M_SD_Innis_1989_ANVF","Plant-Seed Dispersers","recall",0.625
2,"M_SD_Innis_1989_ANVF","Plant-Seed Dispersers","precision",0.357142857142857
2,"M_SD_Innis_1989_ANVF","Plant-Seed Dispersers","specificity",0.816326530612245
2,"M_SD_Innis_1989_ANVF","Plant-Seed Dispersers","f1",0.454545454545455
2,"M_SD_Innis_1989_ANVF","Plant-Seed Dispersers","balanced_accuracy",0.720663265306122
2,"M_SD_Innis_1989_ANVF","Plant-Seed Dispersers","mcc",0.356126936652974
3,"M_PL_Brosi2017_Rustlers_2013_Manipulation","Plant-Pollinator","roc_auc",0.764583333333333
3,"M_PL_Brosi2017_Rustlers_2013_Manipulation","Plant-Pollinator","pr_auc",0.418078454550279
3,"M_PL_Brosi2017_Rustlers_2013_Manipulation","Plant-Pollinator","recall",0.75
3,"M_PL_Brosi2017_Rustlers_2013_Manipulation","Plant-Pollinator","precision",0.214285714285714
3,"M_PL_Brosi2017_Rustlers_2013_Manipulation","Plant-Pollinator","specificity",0.633333333333333
3,"M_PL_Brosi2017_Rustlers_2013_Manipulation","Plant-Pollinator","f1",0.333333333333333
3,"M_PL_Brosi2017_Rustlers_2013_Manipulation","Plant-Pollinator","balanced_accuracy",0.691666666666667
3,"M_PL_Brosi2017_Rustlers_2013_Manipulation","Plant-Pollinator","mcc",0.250950573771391
3,"A_HP_Hadfield_2013_048","Host-Parasite","roc_auc",0.819587628865979
3,"A_HP_Hadfield_2013_048","Host-Parasite","pr_auc",0.432541034603551
3,"A_HP_Hadfield_2013_048","Host-Parasite","recall",0.733333333333333
3,"A_HP_Hadfield_2013_048","Host-Parasite","precision",0.224489795918367
3,"A_HP_Hadfield_2013_048","Host-Parasite","specificity",0.608247422680412
3,"A_HP_Hadfield_2013_048","Host-Parasite","f1",0.34375
3,"A_HP_Hadfield_2013_048","Host-Parasite","balanced_accuracy",0.670790378006873
3,"A_HP_Hadfield_2013_048","Host-Parasite","mcc",0.234507413867186
2,"M_SD_Carlo2003-4","Plant-Seed Dispersers","roc_auc",0.784782608695652
2,"M_SD_Carlo2003-4","Plant-Seed Dispersers","pr_auc",0.34767481396031
2,"M_SD_Carlo2003-4","Plant-Seed Dispersers","recall",0.3
2,"M_SD_Carlo2003-4","Plant-Seed Dispersers","precision",0.09375
2,"M_SD_Carlo2003-4","Plant-Seed Dispersers","specificity",0.873913043478261
2,"M_SD_Carlo2003-4","Plant-Seed Dispersers","f1",0.142857142857143
2,"M_SD_Carlo2003-4","Plant-Seed Dispersers","balanced_accuracy",0.58695652173913
2,"M_SD_Carlo2003-4","Plant-Seed Dispersers","mcc",0.102232602513691
1,"A_HP_Macfadyen2009_paras-herb_B5","Host-Parasite","roc_auc",0.724137931034483
1,"A_HP_Macfadyen2009_paras-herb_B5","Host-Parasite","pr_auc",0.344797751004178
1,"A_HP_Macfadyen2009_paras-herb_B5","Host-Parasite","recall",0.428571428571429
1,"A_HP_Macfadyen2009_paras-herb_B5","Host-Parasite","precision",0.230769230769231
1,"A_HP_Macfadyen2009_paras-herb_B5","Host-Parasite","specificity",0.942528735632184
1,"A_HP_Macfadyen2009_paras-herb_B5","Host-Parasite","f1",0.3
1,"A_HP_Macfadyen2009_paras-herb_B5","Host-Parasite","balanced_accuracy",0.685550082101806
1,"A_HP_Macfadyen2009_paras-herb_B5","Host-Parasite","mcc",0.277133147126573
0,"A_HP_belay30","Host-Parasite","roc_auc",0.847558514931396
0,"A_HP_belay30","Host-Parasite","pr_auc",0.385397848235472
0,"A_HP_belay30","Host-Parasite","recall",0.761904761904762
0,"A_HP_belay30","Host-Parasite","precision",0.262295081967213
0,"A_HP_belay30","Host-Parasite","specificity",0.809322033898305
0,"A_HP_belay30","Host-Parasite","f1",0.390243902439024
0,"A_HP_belay30","Host-Parasite","balanced_accuracy",0.785613397901533
0,"A_HP_belay30","Host-Parasite","mcc",0.367774206666537
3,"M_SD_Dehling_2017_Wayqecha_2","Plant-Seed Dispersers","roc_auc",0.72984576244236
3,"M_SD_Dehling_2017_Wayqecha_2","Plant-Seed Dispersers","pr_auc",0.359716308997122
3,"M_SD_Dehling_2017_Wayqecha_2","Plant-Seed Dispersers","recall",0.684210526315789
3,"M_SD_Dehling_2017_Wayqecha_2","Plant-Seed Dispersers","precision",0.122641509433962
3,"M_SD_Dehling_2017_Wayqecha_2","Plant-Seed Dispersers","specificity",0.719033232628399
3,"M_SD_Dehling_2017_Wayqecha_2","Plant-Seed Dispersers","f1",0.208
3,"M_SD_Dehling_2017_Wayqecha_2","Plant-Seed Dispersers","balanced_accuracy",0.701621879472094
3,"M_SD_Dehling_2017_Wayqecha_2","Plant-Seed Dispersers","mcc",0.198843136991872
3,"M_SD_Ramos-Robles_2016_net2","Plant-Seed Dispersers","roc_auc",0.682909604519774
3,"M_SD_Ramos-Robles_2016_net2","Plant-Seed Dispersers","pr_auc",0.3541057042906
3,"M_SD_Ramos-Robles_2016_net2","Plant-Seed Dispersers","recall",0.333333333333333
3,"M_SD_Ramos-Robles_2016_net2","Plant-Seed Dispersers","precision",0.0952380952380952
3,"M_SD_Ramos-Robles_2016_net2","Plant-Seed Dispersers","specificity",0.838983050847458
3,"M_SD_Ramos-Robles_2016_net2","Plant-Seed Dispersers","f1",0.148148148148148
3,"M_SD_Ramos-Robles_2016_net2","Plant-Seed Dispersers","balanced_accuracy",0.586158192090395
3,"M_SD_Ramos-Robles_2016_net2","Plant-Seed Dispersers","mcc",0.098585931008975
1,"M_PL_Magrach2017_Sweden_2011_high","Plant-Pollinator","roc_auc",0.808053529654603
1,"M_PL_Magrach2017_Sweden_2011_high","Plant-Pollinator","pr_auc",0.329325675292113
1,"M_PL_Magrach2017_Sweden_2011_high","Plant-Pollinator","recall",0.5
1,"M_PL_Magrach2017_Sweden_2011_high","Plant-Pollinator","precision",0.183098591549296
1,"M_PL_Magrach2017_Sweden_2011_high","Plant-Pollinator","specificity",0.948121645796064
1,"M_PL_Magrach2017_Sweden_2011_high","Plant-Pollinator","f1",0.268041237113402
1,"M_PL_Magrach2017_Sweden_2011_high","Plant-Pollinator","balanced_accuracy",0.724060822898032
1,"M_PL_Magrach2017_Sweden_2011_high","Plant-Pollinator","mcc",0.276805339147238
4,"M_SD_Carlo2003-1","Plant-Seed Dispersers","roc_auc",0.874246987951807
4,"M_SD_Carlo2003-1","Plant-Seed Dispersers","pr_auc",0.346518075832486
4,"M_SD_Carlo2003-1","Plant-Seed Dispersers","recall",0.714285714285714
4,"M_SD_Carlo2003-1","Plant-Seed Dispersers","precision",0.24390243902439
4,"M_SD_Carlo2003-1","Plant-Seed Dispersers","specificity",0.906626506024096
4,"M_SD_Carlo2003-1","Plant-Seed Dispersers","f1",0.363636363636364
4,"M_SD_Carlo2003-1","Plant-Seed Dispersers","balanced_accuracy",0.810456110154905
4,"M_SD_Carlo2003-1","Plant-Seed Dispersers","mcc",0.378548403599305
1,"A_PH_Macfadyen2009_plant-herb_B3","Plant-Herbivore","roc_auc",0.850656455142232
1,"A_PH_Macfadyen2009_plant-herb_B3","Plant-Herbivore","pr_auc",0.332117321099537
1,"A_PH_Macfadyen2009_plant-herb_B3","Plant-Herbivore","recall",0.5
1,"A_PH_Macfadyen2009_plant-herb_B3","Plant-Herbivore","precision",0.3
1,"A_PH_Macfadyen2009_plant-herb_B3","Plant-Herbivore","specificity",0.969365426695842
1,"A_PH_Macfadyen2009_plant-herb_B3","Plant-Herbivore","f1",0.375
1,"A_PH_Macfadyen2009_plant-herb_B3","Plant-Herbivore","balanced_accuracy",0.734682713347921
1,"A_PH_Macfadyen2009_plant-herb_B3","Plant-Herbivore","mcc",0.366793517148506
0,"A_HP_Hadfield_2013_033","Host-Parasite","roc_auc",0.857386363636364
0,"A_HP_Hadfield_2013_033","Host-Parasite","pr_auc",0.404016567893702
0,"A_HP_Hadfield_2013_033","Host-Parasite","recall",0.85
0,"A_HP_Hadfield_2013_033","Host-Parasite","precision",0.251851851851852
0,"A_HP_Hadfield_2013_033","Host-Parasite","specificity",0.713068181818182
0,"A_HP_Hadfield_2013_033","Host-Parasite","f1",0.388571428571429
0,"A_HP_Hadfield_2013_033","Host-Parasite","balanced_accuracy",0.781534090909091
0,"A_HP_Hadfield_2013_033","Host-Parasite","mcc",0.358697928129991
4,"M_PL_Lara-Romero_2016_nevero-Pasture-5","Plant-Pollinator","roc_auc",0.75
4,"M_PL_Lara-Romero_2016_nevero-Pasture-5","Plant-Pollinator","pr_auc",0.351973254720524
4,"M_PL_Lara-Romero_2016_nevero-Pasture-5","Plant-Pollinator","recall",0.5
4,"M_PL_Lara-Romero_2016_nevero-Pasture-5","Plant-Pollinator","precision",0.214285714285714
4,"M_PL_Lara-Romero_2016_nevero-Pasture-5","Plant-Pollinator","specificity",0.911290322580645
4,"M_PL_Lara-Romero_2016_nevero-Pasture-5","Plant-Pollinator","f1",0.3
4,"M_PL_Lara-Romero_2016_nevero-Pasture-5","Plant-Pollinator","balanced_accuracy",0.705645161290323
4,"M_PL_Lara-Romero_2016_nevero-Pasture-5","Plant-Pollinator","mcc",0.278382509985029
1,"M_PL_Magrach2017_UK_2012_high","Plant-Pollinator","roc_auc",0.892736761987605
1,"M_PL_Magrach2017_UK_2012_high","Plant-Pollinator","pr_auc",0.336863897856094
1,"M_PL_Magrach2017_UK_2012_high","Plant-Pollinator","recall",0.588235294117647
1,"M_PL_Magrach2017_UK_2012_high","Plant-Pollinator","precision",0.24390243902439
1,"M_PL_Magrach2017_UK_2012_high","Plant-Pollinator","specificity",0.942698706099815
1,"M_PL_Magrach2017_UK_2012_high","Plant-Pollinator","f1",0.344827586206897
1,"M_PL_Magrach2017_UK_2012_high","Plant-Pollinator","balanced_accuracy",0.765467000108731
1,"M_PL_Magrach2017_UK_2012_high","Plant-Pollinator","mcc",0.349724800525165
3,"M_SD_Nogales_2017","Plant-Seed Dispersers","roc_auc",0.805229831144465
3,"M_SD_Nogales_2017","Plant-Seed Dispersers","pr_auc",0.344267255290312
3,"M_SD_Nogales_2017","Plant-Seed Dispersers","recall",0.538461538461538
3,"M_SD_Nogales_2017","Plant-Seed Dispersers","precision",0.123893805309735
3,"M_SD_Nogales_2017","Plant-Seed Dispersers","specificity",0.849085365853659
3,"M_SD_Nogales_2017","Plant-Seed Dispersers","f1",0.201438848920863
3,"M_SD_Nogales_2017","Plant-Seed Dispersers","balanced_accuracy",0.693773452157598
3,"M_SD_Nogales_2017","Plant-Seed Dispersers","mcc",0.199603205212192
2,"M_SD_Estrada-Villegas_2010","Plant-Seed Dispersers","roc_auc",0.72
2,"M_SD_Estrada-Villegas_2010","Plant-Seed Dispersers","pr_auc",0.36747744125649
2,"M_SD_Estrada-Villegas_2010","Plant-Seed Dispersers","recall",0
2,"M_SD_Estrada-Villegas_2010","Plant-Seed Dispersers","precision",0
2,"M_SD_Estrada-Villegas_2010","Plant-Seed Dispersers","specificity",0.973333333333333
2,"M_SD_Estrada-Villegas_2010","Plant-Seed Dispersers","f1",0
2,"M_SD_Estrada-Villegas_2010","Plant-Seed Dispersers","balanced_accuracy",0.486666666666667
2,"M_SD_Estrada-Villegas_2010","Plant-Seed Dispersers","mcc",-0.0413449115297361
1,"A_HP_belay23","Host-Parasite","roc_auc",0.76959706959707
1,"A_HP_belay23","Host-Parasite","pr_auc",0.341578530813884
1,"A_HP_belay23","Host-Parasite","recall",0.3
1,"A_HP_belay23","Host-Parasite","precision",0.12
1,"A_HP_belay23","Host-Parasite","specificity",0.919413919413919
1,"A_HP_belay23","Host-Parasite","f1",0.171428571428571
1,"A_HP_belay23","Host-Parasite","balanced_accuracy",0.60970695970696
1,"A_HP_belay23","Host-Parasite","mcc",0.14274655685115
4,"M_SD_Costa_2016","Plant-Seed Dispersers","roc_auc",0.731991525423729
4,"M_SD_Costa_2016","Plant-Seed Dispersers","pr_auc",0.419648313585399
4,"M_SD_Costa_2016","Plant-Seed Dispersers","recall",0.375
4,"M_SD_Costa_2016","Plant-Seed Dispersers","precision",0.214285714285714
4,"M_SD_Costa_2016","Plant-Seed Dispersers","specificity",0.813559322033898
4,"M_SD_Costa_2016","Plant-Seed Dispersers","f1",0.272727272727273
4,"M_SD_Costa_2016","Plant-Seed Dispersers","balanced_accuracy",0.594279661016949
4,"M_SD_Costa_2016","Plant-Seed Dispersers","mcc",0.150389340450203
2,"A_PH_stary2008","Plant-Herbivore","roc_auc",0.832006633499171
2,"A_PH_stary2008","Plant-Herbivore","pr_auc",0.332679218999953
2,"A_PH_stary2008","Plant-Herbivore","recall",0.222222222222222
2,"A_PH_stary2008","Plant-Herbivore","precision",0.1
2,"A_PH_stary2008","Plant-Herbivore","specificity",0.946268656716418
2,"A_PH_stary2008","Plant-Herbivore","f1",0.137931034482759
2,"A_PH_stary2008","Plant-Herbivore","balanced_accuracy",0.58424543946932
2,"A_PH_stary2008","Plant-Herbivore","mcc",0.114929773579635
2,"M_SD_Fadini_2004","Plant-Seed Dispersers","roc_auc",0.767980377483994
2,"M_SD_Fadini_2004","Plant-Seed Dispersers","pr_auc",0.335577394485084
2,"M_SD_Fadini_2004","Plant-Seed Dispersers","recall",0.368421052631579
2,"M_SD_Fadini_2004","Plant-Seed Dispersers","precision",0.132075471698113
2,"M_SD_Fadini_2004","Plant-Seed Dispersers","specificity",0.927330173775671
2,"M_SD_Fadini_2004","Plant-Seed Dispersers","f1",0.194444444444444
2,"M_SD_Fadini_2004","Plant-Seed Dispersers","balanced_accuracy",0.647875613203625
2,"M_SD_Fadini_2004","Plant-Seed Dispersers","mcc",0.182034566422481
4,"M_SD_Plein_2013_Orchard_summer","Plant-Seed Dispersers","roc_auc",0.837973031752936
4,"M_SD_Plein_2013_Orchard_summer","Plant-Seed Dispersers","pr_auc",0.355642983609487
4,"M_SD_Plein_2013_Orchard_summer","Plant-Seed Dispersers","recall",0.545454545454545
4,"M_SD_Plein_2013_Orchard_summer","Plant-Seed Dispersers","precision",0.25
4,"M_SD_Plein_2013_Orchard_summer","Plant-Seed Dispersers","specificity",0.913875598086124
4,"M_SD_Plein_2013_Orchard_summer","Plant-Seed Dispersers","f1",0.342857142857143
4,"M_SD_Plein_2013_Orchard_summer","Plant-Seed Dispersers","balanced_accuracy",0.729665071770335
4,"M_SD_Plein_2013_Orchard_summer","Plant-Seed Dispersers","mcc",0.321115135399438
0,"M_PL_Lara-Romero_2016_nevero-Pasture-1","Plant-Pollinator","roc_auc",0.544514388489209
0,"M_PL_Lara-Romero_2016_nevero-Pasture-1","Plant-Pollinator","pr_auc",0.359845349580565
0,"M_PL_Lara-Romero_2016_nevero-Pasture-1","Plant-Pollinator","recall",0.125
0,"M_PL_Lara-Romero_2016_nevero-Pasture-1","Plant-Pollinator","precision",0.1
0,"M_PL_Lara-Romero_2016_nevero-Pasture-1","Plant-Pollinator","specificity",0.935251798561151
0,"M_PL_Lara-Romero_2016_nevero-Pasture-1","Plant-Pollinator","f1",0.111111111111111
0,"M_PL_Lara-Romero_2016_nevero-Pasture-1","Plant-Pollinator","balanced_accuracy",0.530125899280576
0,"M_PL_Lara-Romero_2016_nevero-Pasture-1","Plant-Pollinator","mcc",0.0542827855359813
3,"M_SD_Hladik_1969","Plant-Seed Dispersers","roc_auc",0.824669603524229
3,"M_SD_Hladik_1969","Plant-Seed Dispersers","pr_auc",0.384713141212327
3,"M_SD_Hladik_1969","Plant-Seed Dispersers","recall",0.85
3,"M_SD_Hladik_1969","Plant-Seed Dispersers","precision",0.140495867768595
3,"M_SD_Hladik_1969","Plant-Seed Dispersers","specificity",0.541850220264317
3,"M_SD_Hladik_1969","Plant-Seed Dispersers","f1",0.24113475177305
3,"M_SD_Hladik_1969","Plant-Seed Dispersers","balanced_accuracy",0.695925110132159
3,"M_SD_Hladik_1969","Plant-Seed Dispersers","mcc",0.213830703085876
1,"A_PH_lewis2002","Plant-Herbivore","roc_auc",0.817085953878407
1,"A_PH_lewis2002","Plant-Herbivore","pr_auc",0.342570902042134
1,"A_PH_lewis2002","Plant-Herbivore","recall",0.333333333333333
1,"A_PH_lewis2002","Plant-Herbivore","precision",0.2
1,"A_PH_lewis2002","Plant-Herbivore","specificity",0.949685534591195
1,"A_PH_lewis2002","Plant-Herbivore","f1",0.25
1,"A_PH_lewis2002","Plant-Herbivore","balanced_accuracy",0.641509433962264
1,"A_PH_lewis2002","Plant-Herbivore","mcc",0.222036170171152
1,"M_SD_Heleno","Plant-Seed Dispersers","roc_auc",0.782738095238095
1,"M_SD_Heleno","Plant-Seed Dispersers","pr_auc",0.364840077090404
1,"M_SD_Heleno","Plant-Seed Dispersers","recall",0.5
1,"M_SD_Heleno","Plant-Seed Dispersers","precision",0.222222222222222
1,"M_SD_Heleno","Plant-Seed Dispersers","specificity",0.888888888888889
1,"M_SD_Heleno","Plant-Seed Dispersers","f1",0.307692307692308
1,"M_SD_Heleno","Plant-Seed Dispersers","balanced_accuracy",0.694444444444444
1,"M_SD_Heleno","Plant-Seed Dispersers","mcc",0.270203240914309
0,"M_SD_Dehling_2017_Wayqecha_1","Plant-Seed Dispersers","roc_auc",0.841769547325103
0,"M_SD_Dehling_2017_Wayqecha_1","Plant-Seed Dispersers","pr_auc",0.350149625193379
0,"M_SD_Dehling_2017_Wayqecha_1","Plant-Seed Dispersers","recall",0.666666666666667
0,"M_SD_Dehling_2017_Wayqecha_1","Plant-Seed Dispersers","precision",0.188679245283019
0,"M_SD_Dehling_2017_Wayqecha_1","Plant-Seed Dispersers","specificity",0.867283950617284
0,"M_SD_Dehling_2017_Wayqecha_1","Plant-Seed Dispersers","f1",0.294117647058824
0,"M_SD_Dehling_2017_Wayqecha_1","Plant-Seed Dispersers","balanced_accuracy",0.766975308641975
0,"M_SD_Dehling_2017_Wayqecha_1","Plant-Seed Dispersers","mcc",0.302341856986541
2,"A_HP_Font","Host-Parasite","roc_auc",0.855172413793103
2,"A_HP_Font","Host-Parasite","pr_auc",0.44405394095354
2,"A_HP_Font","Host-Parasite","recall",0.8
2,"A_HP_Font","Host-Parasite","precision",0.242424242424242
2,"A_HP_Font","Host-Parasite","specificity",0.568965517241379
2,"A_HP_Font","Host-Parasite","f1",0.372093023255814
2,"A_HP_Font","Host-Parasite","balanced_accuracy",0.68448275862069
2,"A_HP_Font","Host-Parasite","mcc",0.261462123749398
1,"M_SD_Chama_2013_net6","Plant-Seed Dispersers","roc_auc",0.653549382716049
1,"M_SD_Chama_2013_net6","Plant-Seed Dispersers","pr_auc",0.364011233280003
1,"M_SD_Chama_2013_net6","Plant-Seed Dispersers","recall",0.222222222222222
1,"M_SD_Chama_2013_net6","Plant-Seed Dispersers","precision",0.0666666666666667
1,"M_SD_Chama_2013_net6","Plant-Seed Dispersers","specificity",0.805555555555556
