"community","average_clustering","bipartite_clustering","cent_between","cent_close","cent_eigen","compartment.diversity","connectance","connected_components","degree_assortativity_coefficient","edge_connectivity","Fisher.alpha","global_efficiency","H2","interaction.evenness","interactions_count","links.per.species","local_efficiency","nestedness","NODF","number.of.compartments","Shannon.diversity","network_size","species_ratio","Spectral_bipartivity","web.asymmetry","motif_1_norm","motif_2_norm","motif_3_norm","motif_4_norm","motif_5_norm","motif_6_norm","motif_7_norm","motif_8_norm","motif_9_norm","motif_10_norm","motif_11_norm","motif_12_norm","motif_13_norm","motif_14_norm","motif_15_norm","motif_16_norm","motif_17_norm"
"Host-Parasite",0.2869,0.4161,0.260982218838072,0.252486376785888,0.735906304567114,NA,0.235119047619048,1,-0.5943,1,35578437056226996,0.4401,0,0.777633508261079,158,2.54838709677419,0,17.2408085731026,47.0216382497804,1,5.06259503302697,62,0.2917,1,-0.548387096774194,0.00107860136804882,0.00192509864423904,0.0090520595824857,0.0596917111532843,0.0355938451456112,0.0063419029804896,0.00235517387327117,0.312255096050134,0.218505522712068,0.118939693895662,0.120168480264326,0.0189506164411616,0.0412803953961471,0.0253744385128954,0.0232513687314829,0.00329724342257963,0.00193875182611308
"Plant-Seed Dispersers",0.4527,0.4293,0.669898357258171,0.632236283816824,0.780241802645168,NA,0.35632183908046,1,-0.6115,1,8589934623,0.498,0,0.799978706503389,62,1.77142857142857,0,16.2187868221918,61.3646646306979,1,4.12713438504509,35,0.2069,1,-0.657142857142857,0.00199318459461197,0.00186459204012088,0.0154311065389314,0.0992413039285025,0.0268436957500161,0.00504725776377548,0.00118948112904263,0.518002957628753,0.181669131357294,0.0283868064039092,0.0764161255063332,0.012216292676654,0.0174885874107889,0.0050151096251527,0.00752266443772906,0.0012216292676654,0.000450073940718832
"Plant-Seed Dispersers",0.3229,0.4107,0.366248572538556,0.398719990390622,0.668165520438505,NA,0.261111111111111,1,-0.3645,1,8589934615.5,0.4578,0,0.741417214173471,47,1.74074074074074,0,15.463926601587,51.275410749095,1,3.85014760171006,27,0.8,1,-0.111111111111111,0.0105428443248093,0.0168236877523553,0.0289367429340511,0.0603409600717811,0.0991475998205473,0.0172723194257515,0.0183938986092418,0.0944369672498878,0.224091520861373,0.0820995962314939,0.0946612830865859,0.0168236877523553,0.106101390758188,0.0560789591745177,0.0536114849708389,0.0069537909376402,0.0136832660385823
"Host-Parasite",0.2779,0.4563,0.198858553723449,0.340848033385169,0.65069752879607,NA,0.242966751918159,1,-0.2474,1,8589934639.5,0.4495,0,0.762958621415807,95,2.375,0,25.7756605226867,42.6056562688953,1,4.55387689160054,40,0.7391,1,-0.15,0.00373207621292477,0.01292476920055,0.0106462384600275,0.0204282066391672,0.0745236692201925,0.0156354350815164,0.0372421921037124,0.0283244942054606,0.123865645256335,0.0898448241995679,0.0857984678845021,0.0122176389707327,0.218974661166765,0.060695344725987,0.0997446474170104,0.0253388332351208,0.0800628560204282
"Host-Parasite",0.4452,0.6611,0.379985395386113,0.507722180049439,0.573339853809557,NA,0.508928571428571,1,-0.5869,1,8589934620.5,0.567,0,0.856851167736922,57,2.47826086956522,0,16.621029079641,70.9872279021215,1,4.04305126783455,23,0.4375,1,-0.391304347826087,0.00598111227701994,0.00975865687303253,0.0281217208814271,0.0939139559286464,0.0598111227701994,0.0291710388247639,0.00944386149003148,0.234522560335782,0.162434417628541,0.0229800629590766,0.153725078698846,0.0633788037775446,0.0424973767051417,0.0151101783840504,0.0442812172088143,0.019202518363064,0.00566631689401889
"Plant-Pollinator",0.4902,0.1318,0.585098609483215,0.34723298036255,0.867269589735551,NA,0.154545454545455,1,-0.5536,1,8589934626,0.362,0,0.69322554135605,68,1.25925925925926,0,15.7784228338175,24.3477407781141,1,4.21950770517611,54,0.2273,1,-0.62962962962963,0.00378851189481308,0.00222853640871358,0.0216168031645217,0.10752688172043,0.0337623265920107,0.00128140843501031,0.00150426207588166,0.447155830408379,0.211655245417572,0.107471168310212,0.0231210652404034,0.000557134102178394,0.0254610284695526,0.00891414563485431,0.00300852415176333,5.57134102178394e-05,0.000891414563485431
"Host-Parasite",0.4272,0.417,0.432304247181965,0.338346128996077,0.695231497166617,NA,0.333333333333333,1,-0.683,1,4294967315,0.4848,0,0.768039219505145,38,1.52,0,17.8287771201263,60.7078853046595,1,3.63758615972639,25,0.3158,1,-0.52,0.00770634759683634,0.00669235449198945,0.035489758669641,0.120259582234841,0.061245183532752,0.0109511255323464,0.00405597241938755,0.29304400730075,0.210302169945244,0.0671263435408639,0.10099371324275,0.0162238896775502,0.0385317379841817,0.00689515311295883,0.0170350841614277,0.00202798620969377,0.00141959034678564
"Plant-Pollinator",0.5939,0,0.594189675870348,0.265609563942116,0.890088147063445,NA,0.15625,1,-0.6283,1,4294967313.5,0.289,0,0.656980894061002,35,0.972222222222222,0,27.8906967407409,9.46223316912972,1,3.55534806148941,36,0.2857,1,-0.555555555555556,0.0474254742547425,0.010840108401084,0.109756097560976,0.180216802168022,0.0813008130081301,0,0.0013550135501355,0.222222222222222,0.170731707317073,0.143631436314363,0,0,0.018970189701897,0.013550135501355,0,0,0
"Host-Parasite",0.273,0.2742,0.350391657015286,0.287460628325284,0.708469664098153,NA,0.158730158730159,1,-0.2717,1,8589934632,0.3864,0,0.704214210625023,80,1.73913043478261,0,18.0756966190662,29.4514964006489,1,4.38202663467388,46,0.6429,1,-0.217391304347826,0.00628436763550668,0.011311861743912,0.0183032207384132,0.0440691280439906,0.0864886095836606,0.00816967792615868,0.0175962293794187,0.087745483110762,0.235113904163394,0.125923016496465,0.0663786331500393,0.00377062058130401,0.152631578947368,0.0657501963864886,0.0435192458758837,0.00463472113118617,0.0223095051060487
"Plant-Seed Dispersers",0.3184,0.5136,0.26857710010569,0.347192175108069,0.68689019344256,NA,0.298076923076923,1,-0.5397,1,69805794224242752,0.4755,0,0.799292511145941,124,2.75555555555556,0,23.7793525356697,52.2566254883328,1,4.82028156560504,45,0.4062,1,-0.422222222222222,0.0016923244895731,0.00326181897587073,0.01183262364887,0.0642810350474943,0.0431133311496888,0.0113822469701933,0.00397150343924009,0.273651599519598,0.215102631291626,0.0769052298285839,0.141582050442188,0.0344196964734141,0.0441096189540343,0.029042471885577,0.0353068020526258,0.0072196746369691,0.00312534119445354
"Plant-Seed Dispersers",0.3154,0.4114,0.213593924342224,0.318965025608195,0.597361065442316,NA,0.305785123966942,1,-0.3107,1,4294967314.5,0.488,0,0.752934866173334,37,1.68181818181818,0,13.8441414565107,60.6493506493506,1,3.61091791264422,22,1,1,0,0.0139992432841468,0.0298902762012864,0.0257283390087022,0.0329171396140749,0.116912599318956,0.0204313280363224,0.0461596670450246,0.0287552024214907,0.147937949300038,0.0567536889897843,0.0794551645856981,0.00870223231176693,0.190314037079077,0.0556186152099886,0.0836171017782823,0.0155126749905411,0.0472947408248203
"Host-Parasite",0.2107,0.4137,0.249929575261679,0.452299305362329,0.761567322577886,NA,0.114700374531835,1,-0.3489,1,71185929593920992,0.3965,0,0.740971996112014,490,3.57664233576642,0,4.33790290309794,40.0057854534061,1,6.19440539110467,137,1.8542,1,0.299270072992701,0.000238610953119278,0.00219424684643973,0.00154561462285835,0.0110286956453988,0.0287716113348968,0.00507559584563722,0.0163794245288164,0.0782239748494316,0.217606858750107,0.0305845676174745,0.0742318675154074,0.0138374874364029,0.213186712583855,0.0916085884360367,0.0987971086196015,0.0190416410200472,0.0976473933944697
"Plant-Seed Dispersers",0.3446,0.4989,0.272799878848789,0.345757728413316,0.651770273453169,NA,0.311688311688312,1,-0.5344,1,8589934628,0.4887,0,0.785802624217543,72,2.25,0,16.046681718074,60.2014997581035,1,4.27666611901606,32,1.9091,1,0.3125,0.00424703592284551,0.0193476080929629,0.0081401521854539,0.0120922550581018,0.0661239898543031,0.0164572642010264,0.0667138559546983,0.0138028667492479,0.0957352680941426,0.015513478440394,0.0530289624255294,0.0119742818380228,0.206158202088126,0.0724355571285318,0.13543325665074,0.0266619477378635,0.17613401757801
"Plant-Pollinator",0.2566,0.3397,0.363864764792323,0.370786607281162,0.76797987671528,NA,0.149019607843137,1,-0.4707,1,35653497050016520,0.42,0,0.733777532634824,190,2.5,0,6.11895901020621,46.3606536631747,1,5.24702407216049,76,0.4902,1,-0.342105263157895,0.000796442000159288,0.0023935178004787,0.00591882160118376,0.0399268950079854,0.037939981807588,0.00487925520097585,0.00696677160139335,0.240932088648186,0.261518018452304,0.0926765062185353,0.0929238224185848,0.00931837140186367,0.115940996223188,0.0269993838053999,0.0382292160076458,0.00539903840107981,0.0172408734034482
"Host-Parasite",0.3817,0.381,0.279914249224594,0.281760272043072,0.722999712102498,NA,0.212121212121212,1,-0.509,1,8589934613,0.3858,0,0.706785341320497,42,1.35483870967742,0,21.6069159376697,27.7532548599964,1,3.73766961828337,31,2.4444,1,0.419354838709677,0.0146596858638743,0.0446771378708552,0.012216404886562,0.00663176265270506,0.0952879581151832,0.0146596858638743,0.0917975567190227,0.00139616055846422,0.056544502617801,0.0282722513089005,0.0244328097731239,0.00418848167539267,0.200698080279232,0.172076788830716,0.0917975567190227,0.0157068062827225,0.124956369982548
"Plant-Seed Dispersers",0.3919,0.4109,0.48080426190067,0.47672444061895,0.680281158090896,NA,0.288888888888889,1,-0.562,1,4294967315.5,0.4923,0,0.746861656401626,39,1.625,0,9.77271846500505,69.4799054373522,1,3.66356164612965,24,0.6,1,-0.25,0.00868596881959911,0.0142538975501114,0.0287305122494432,0.0806236080178174,0.0817371937639198,0.0142538975501114,0.0198218262806236,0.17706013363029,0.239643652561247,0.0293986636971047,0.0866369710467706,0.0160356347438753,0.119599109131403,0.011804008908686,0.0452115812917595,0.00645879732739421,0.0200445434298441
"Plant-Herbivore",0.6483,0.0143,0.598192443046514,0.310086201647033,0.92068887809646,NA,0.111492281303602,1,-0.4969,1,8589934624.5,0.3014,0,0.655506370610929,65,1.015625,0,13.3623069613807,8.52407536636427,1,4.17438726989564,64,4.8182,1,0.65625,0.00487878105531787,0.0264955340388801,0.00157622157171808,0.00105081438114539,0.0206409967724987,7.50581700818134e-05,0.137731742100128,0.00045034902049088,0.0207160549425805,0.00217668693237259,0.00022517451024544,0,0.125272085866547,0.0644749681002777,0.0022517451024544,0,0.591983787435262
"Plant-Seed Dispersers",0.3703,0.4068,0.38831513906269,0.353126113577152,0.712054339470864,NA,0.302521008403361,1,-0.5512,1,4294967314,0.4635,0,0.749827650116444,36,1.5,0,20.0371747105839,52.2292993630573,1,3.58351893845611,24,0.4118,1,-0.416666666666667,0.01148691767709,0.00989151244416082,0.0414805360561583,0.113273771537971,0.078174856413529,0.013401403956605,0.00542437779195916,0.226866624122527,0.213784301212508,0.0842373962986599,0.0963624760689215,0.01914486279515,0.0433950223356733,0.017230376515635,0.0223356732610083,0.00159540523292916,0.001914486279515
"Plant-Seed Dispersers",0.4221,0.2912,0.525944087125359,0.407745975069565,0.783371393125749,NA,0.236607142857143,1,-0.5893,1,8589934618.5,0.4385,0,0.733656982646003,53,1.47222222222222,0,16.4034774853602,46.1145320197044,1,3.97029191355212,36,3.5,1,0.555555555555556,0.00409076875578882,0.0218431614695894,0.00424513738808274,0.0047082432849645,0.048857672121025,0.00501698054955233,0.0971750540290213,0.00393640012349491,0.0615158999691263,0.00509416486569929,0.0139703612225996,0.00154368632293918,0.232247607286199,0.0763352886693424,0.0702377276937326,0.00594319234331584,0.343238653905526
"Host-Parasite",0.3456,0.6605,0.19074587676167,0.354305462723022,0.624526564630011,NA,0.254524886877828,1,-0.0552,1,253327479039590528,0.4315,0,0.798310071417677,225,3.75,0,21.1326535259704,42.1962131979805,1,5.41610040220442,60,0.7647,1,-0.133333333333333,0.00105055749584446,0.00479521132547672,0.00659283192947724,0.0319416170180976,0.0412939133033263,0.0200866593205461,0.016313990624358,0.122135479894664,0.162070672170032,0.0351726649608726,0.153829632258185,0.0648357394990942,0.113632967894963,0.0363399510673664,0.0980380255122051,0.0499411687802327,0.041928916945259
"Plant-Pollinator",0.4878,0.36,0.678320846560847,0.477187049547431,0.733204534091551,NA,0.293233082706767,1,-0.5305,1,4294967315.5,0.4765,0,0.749141124707758,39,1.5,0,22.4083766205599,47.7864583333333,1,3.66356164612965,26,0.3684,1,-0.461538461538462,0.00695311107149224,0.0083793902656445,0.027990729185238,0.105722945266536,0.0570511677660902,0.00802282046710644,0.00909252986272063,0.327687644856481,0.231057229452665,0.0418969513282225,0.0618648600463541,0.00320912818684257,0.0779105009805669,0.00909252986272063,0.0106970939561419,0.00713139597076128,0.00623997147441612
"Host-Parasite",0.5025,0.1333,0.569679525249253,0.296354026393879,0.842960578610505,NA,0.19047619047619,1,-0.5941,1,4294967312,0.3728,0,0.676377881798332,32,1.10344827586207,0,19.1247007158805,25.8023209283713,1,3.46573590279973,29,2.625,1,0.448275862068966,0.0234089246525238,0.0665691294806145,0.0117044623262619,0.00438917337234821,0.0760790051207023,0.00292611558156547,0.154352596927579,0.000731528895391368,0.0343818580833943,0.0131675201170446,0.00365764447695684,0,0.210680321872714,0.100950987564009,0.0256035113386979,0.000731528895391368,0.270665691294806
"Plant-Seed Dispersers",0.4155,0.5999,0.159491975861633,0.199416564903095,0.417928070274967,NA,0.5625,1,-0.6356,2,8589934628,0.593,0,0.881417857348902,72,3,0,46.3560093668896,60.1164638664639,1,4.27666611901606,24,2,1,0.333333333333333,0.00538760850044897,0.0231218198144268,0.0107003891050584,0.0124214307093685,0.073256510026938,0.0274618377731218,0.0624064651302005,0.00920383118826699,0.0596378329841365,0.0484884765040407,0.0665219994013768,0.0209518108350793,0.134241245136187,0.116207722238851,0.168512421430709,0.0442981143370248,0.117180484884765
"Plant-Pollinator",0.2631,0.2822,0.371983386565385,0.336021756948462,0.846840753330476,NA,0.11703431372549,1,-0.461,1,17920573517245194,0.3781,0,0.710000640457606,191,2.07608695652174,0,8.97126175311175,32.1763528823043,1,5.25227342804663,92,0.3529,1,-0.478260869565217,0.000852248642425919,0.0014278511286717,0.0070857112260333,0.0545617612543672,0.0303239883451652,0.00298063923110217,0.0018963647802671,0.361813013970631,0.265508917376502,0.104781962670617,0.0742036383431572,0.00821014398986226,0.0454859825177477,0.0251391039341761,0.0127703435320575,0.00108873648561217,0.0018695925716045
"Plant-Herbivore",0.5376,0,0.630372006115169,0.335964656401603,0.86812496721543,NA,0.153439153439153,1,-0.5194,1,4294967310.5,0.3608,0,0.642399532123959,29,0.966666666666667,0,16.1862752262495,18.4862562911343,1,3.36729582998647,30,2.3333,1,0.4,0.01937207748831,0.0601202404809619,0.00801603206412826,0.00334001336005344,0.0581162324649299,0,0.170340681362725,0.000668002672010688,0.040748162992652,0.0113560454241817,0,0,0.207080828323313,0.0668002672010688,0,0,0.354041416165665
"Plant-Seed Dispersers",0.3991,0.3905,0.401223784602408,0.309476324490087,0.659377247512044,NA,0.342105263157895,1,-0.6793,1,4294967315.5,0.4686,0,0.773523678546777,39,1.56,0,23.9437476833594,47.2819593787336,1,3.66356164612965,25,3.1667,1,0.52,0.0107438016528926,0.0413223140495868,0.00881542699724518,0.0046831955922865,0.0774104683195592,0.012396694214876,0.109090909090909,0.00165289256198347,0.0426997245179063,0.0148760330578512,0.0206611570247934,0.00220385674931129,0.194765840220386,0.135261707988981,0.104407713498623,0.0126721763085399,0.20633608815427
"Host-Parasite",0.3835,0.5762,0.276405248369757,0.482248917949452,0.605963476551051,NA,0.422222222222222,1,-0.5334,1,8589934620.5,0.543,0,0.824225237209165,57,2.375,0,18.1037803901952,66.5754812563323,1,4.04305126783455,24,0.6,1,-0.25,0.00632770870337478,0.0107682060390764,0.0264209591474245,0.0799289520426288,0.0724911190053286,0.0246447602131439,0.0102131438721137,0.178841030195382,0.199933392539964,0.0462921847246892,0.133436944937833,0.0489564831261101,0.045848134991119,0.038854351687389,0.0606127886323268,0.0108792184724689,0.005550621669627
"Plant-Seed Dispersers",0.2581,0.2479,0.310297473943171,0.303117477018636,0.77869272910503,NA,0.101949025487256,1,-0.2149,1,612489549322387584,0.3514,0,0.682698407604394,136,1.81333333333333,0,9.16330960685634,24.5553758062433,1,4.91265488573605,75,1.5862,1,0.226666666666667,0.00245080371945506,0.00920853456354069,0.00618107114539033,0.0176241620413753,0.0616845671448137,0.0050818135947524,0.0321487782022634,0.0450695595761551,0.204930440423845,0.0521156202695884,0.044979456498234,0.00481150436098897,0.250864989548043,0.103276147913213,0.059504072659122,0.0040005766596987,0.0960679016795214
"Plant-Herbivore",0.4663,0.4371,0.358819797979798,0.271016531108812,0.6974778482819,NA,0.333333333333333,1,-0.6562,1,4294967316,0.4131,0,0.770524452533113,40,1.53846153846154,0,45.9627620031056,33.3890824622532,1,3.68887945411394,26,0.3,1,-0.538461538461538,0.0169707254985151,0.0148493848112007,0.0513364446330081,0.0954603309291472,0.100551548578702,0.0195163343232923,0.00890963088672041,0.125159100551549,0.156554942723801,0.145523971149767,0.128977513788714,0.013576580398812,0.0568519304200255,0.0237590156979211,0.0330929147221044,0.00593975392448027,0.00296987696224014
"Plant-Pollinator",0.4346,0.2746,0.591070066163396,0.370862500582386,0.778786276056971,NA,0.221428571428571,1,-0.5984,1,8589934623,0.4061,0,0.732438063476907,62,1.44186046511628,0,20.5580834754431,36.8782154175413,1,4.12713438504509,43,0.2286,1,-0.627906976744186,0.00381046032819126,0.00288857476491918,0.022002335443427,0.102267838485649,0.0422223587978612,0.00399483744084568,0.00178231208899269,0.372564685637023,0.231823489644152,0.104050150574642,0.0581402495236925,0.00491672300411776,0.0309753549259419,0.00921885563272079,0.00786675680658841,0.000798967488169135,0.000676049413066191
"Host-Parasite",0.5518,0.748,0.193651718500993,0.505849269347709,0.524385503778143,NA,0.56043956043956,1,-0.6911,1,8589934617.5,0.5965,0,0.871635577885768,51,2.55,0,13.9897815158724,74.8051948051948,1,3.93182563272433,20,0.5385,1,-0.3,0.00720848056537102,0.0114487632508834,0.0342049469964664,0.110530035335689,0.0525795053003534,0.0390106007067138,0.00946996466431095,0.254416961130742,0.148975265017668,0.00848056537102473,0.111660777385159,0.104028268551237,0.0180918727915194,0.0110247349823322,0.0548409893992933,0.0196466431095406,0.00438162544169611
"Plant-Herbivore",0.4552,0.498,0.53158394784325,0.314635252207742,0.671820443999218,NA,0.302197802197802,1,-0.6433,1,8589934619.5,0.4101,0,0.770047662541241,55,1.66666666666667,0,32.4107977017739,35.2051272426995,1,4.00733318523247,33,0.2692,1,-0.575757575757576,0.00847327068248344,0.0101679248189801,0.0331227853951625,0.0851948852256971,0.0757972577414882,0.0187952549684178,0.0104760437528886,0.158219072562009,0.176089970728701,0.126790941303343,0.129255892774611,0.02141426590664,0.0884301340317362,0.00955168695116315,0.0275766445848097,0.0135572330919735,0.00708673547989524
